ID,name,Age,position,Squad,12. MP_Pct,11. Aerial Duels_Won%_Pct,10. TklW90_Pct,9. Blocks90_Pct,8. Passing%_Pct,6. TB90_Pct,7. Crs90_Pct,5. Dribbles_Succ%_Pct,3. SCA90_Pct,2. GCA90_Pct,4. Ast90_Pct,1. Gls90_Pct
2019_Artur_Columbus,Artur,22,MF (DM),Columbus,0.8954423592493298,0.5947826086956521,0.9193989071038251,0.40407470288624786,0.7445193929173693,0.22874149659863946,0.3972602739726027,0.7418772563176895,0.3420168067226891,0.31176470588235294,0.24629878869448182,0.2479892761394102
2019_Michee Ngalina_Philadelphia,Michee Ngalina,18,MF,Philadelphia,0.036193029490616625,,0.0389344262295082,0.02631578947368421,0.9940978077571669,0.22874149659863946,0.07876712328767123,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Luciano Acosta_D.C. United,Luciano Acosta,24,FW-MF (AM),D.C. United,0.925603217158177,0.07652173913043478,0.6844262295081968,0.4312393887945671,0.23946037099494097,0.9659863945578231,0.8232876712328767,0.15342960288808663,0.8932773109243698,0.7344537815126051,0.5242261103633916,0.7928954423592494
2019_Justin Morrow_Toronto FC,Justin Morrow,31,"DF-MF (FB, left)",Toronto FC,0.8324396782841823,0.6504347826086957,0.7745901639344263,0.865874363327674,0.663575042158516,0.22874149659863946,0.8,0.2509025270758123,0.3798319327731092,0.5243697478991597,0.6864064602960969,0.5234584450402144
2019_DaMarcus Beasley_Houston,DaMarcus Beasley,36,"DF-FW-MF (FB-WM, left)",Houston,0.4262734584450402,0.5095652173913043,0.40710382513661203,0.8998302207130731,0.663575042158516,0.6241496598639455,0.8095890410958904,0.05685920577617329,0.36134453781512604,0.49159663865546216,0.7812920592193809,0.2479892761394102
2019_Abu Danladi_Minnesota,Abu Danladi,23,FW,Minnesota,0.7211796246648794,0.10173913043478261,0.7158469945355191,0.3735144312393888,0.09612141652613827,0.22874149659863946,0.8034246575342465,0.13086642599277978,0.507563025210084,0.7697478991596639,0.879542395693136,0.7928954423592494
2019_Thomas McNamara_Houston,Thomas McNamara,27,FW-MF,Houston,0.9745308310991957,0.12173913043478261,0.12568306010928962,0.26825127334465193,0.30438448566610454,0.6955782312925171,0.7068493150684931,0.15072202166064982,0.66890756302521,0.5899159663865546,0.797442799461642,0.646112600536193
2019_Gerso Fernandes_Sporting KC,Gerso Fernandes,27,FW-MF (WM),Sporting KC,0.7459785522788204,0.06434782608695652,0.5792349726775956,0.4091680814940577,0.13406408094435077,0.5195578231292517,0.8424657534246576,0.13898916967509026,0.8319327731092437,0.9445378151260504,0.9306864064602961,0.6266756032171582
2019_Alexander Ring_NYCFC,Alexander Ring,27,MF (CM-DM),NYCFC,0.925603217158177,0.5191304347826087,0.8633879781420765,0.39558573853989815,0.6711635750421585,0.8605442176870748,0.39863013698630134,0.4223826714801444,0.5554621848739496,0.5899159663865546,0.7254374158815612,0.6554959785522788
2019_Víctor Cabrera_Montreal,Víctor Cabrera,25,"DF (CB, right)",Montreal,0.5180965147453083,0.6678260869565218,0.8469945355191257,0.266553480475382,0.8094435075885329,0.7568027210884354,0.07876712328767123,0.3898916967509025,0.1453781512605042,0.3663865546218487,0.24629878869448182,0.2479892761394102
2019_Warren Creavalle_Philadelphia,Warren Creavalle,28,DF-MF (DM-FB),Philadelphia,0.4497319034852547,0.5547826086956522,0.7438524590163934,0.25806451612903225,0.49156829679595276,0.8486394557823129,0.3801369863013699,0.9494584837545126,0.8184873949579832,0.8747899159663866,0.8694481830417228,0.2479892761394102
2019_Carlos Vela_Los Angeles FC,Carlos Vela,29,FW-MF,Los Angeles FC,0.925603217158177,0.24869565217391304,0.18442622950819673,0.08828522920203735,0.06661045531197302,0.9319727891156463,0.9465753424657535,0.4368231046931408,0.9865546218487395,0.9764705882352941,0.9387617765814267,0.9932975871313673
2019_Rasmus Schüller_Minnesota,Rasmus Schüller,27,MF (CM),Minnesota,0.4912868632707775,0.46695652173913044,0.9713114754098361,0.8743633276740238,0.654300168634064,0.6445578231292517,0.339041095890411,0.6904332129963899,0.5025210084033613,0.39243697478991596,0.24629878869448182,0.2479892761394102
2019_Danilo da Silva_Los Angeles FC,Danilo da Silva,32,"DF (CB-FB, right)",Los Angeles FC,0.21179624664879357,0.9869565217391304,0.6161202185792349,0.8073005093378608,0.5935919055649241,0.22874149659863946,0.3424657534246575,0.9494584837545126,0.23361344537815126,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Alex Crognale_Columbus,Alex Crognale,24,DF (CB),Columbus,0.4262734584450402,0.6,0.3087431693989071,0.47368421052631576,0.6079258010118044,0.6590136054421769,0.07876712328767123,0.013537906137184115,0.16134453781512606,0.39243697478991596,0.24629878869448182,0.2479892761394102
2019_Joao Plata_Real Salt Lake,Joao Plata,26,"FW-MF (WM, left)",Real Salt Lake,0.5509383378016086,0.03217391304347826,0.7342896174863388,0.06621392190152801,0.15345699831365936,0.9787414965986394,0.9376712328767123,0.7220216606498195,0.8134453781512605,0.6529411764705882,0.24629878869448182,0.8176943699731903
2019_Brenden Aaronson_Philadelphia,Brenden Aaronson,18,MF,Philadelphia,0.8324396782841823,0.17043478260869566,0.6653005464480874,0.6570458404074703,0.3718381112984823,0.8698979591836735,0.5136986301369864,0.1552346570397112,0.6957983193277311,0.4789915966386555,0.5477792732166891,0.6923592493297587
2019_Danny Leyva_Seattle,Danny Leyva,15,MF,Seattle,0.2432975871313673,0.5547826086956522,0.546448087431694,0.22495755517826826,0.8524451939291737,0.22874149659863946,0.26301369863013696,0.7220216606498195,0.3025210084033613,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Yordy Reyna_Vancouver,Yordy Reyna,25,FW-MF,Vancouver,0.7459785522788204,0.2669565217391304,0.2336065573770492,0.12563667232597622,0.40640809443507586,0.7278911564625851,0.6821917808219178,0.33935018050541516,0.8722689075630252,0.6403361344537815,0.5477792732166891,0.8512064343163539
2019_Haris Medunjanin_Philadelphia,Haris Medunjanin,33,MF (AM-CM-DM),Philadelphia,0.9912868632707775,0.8165217391304348,0.5109289617486339,0.33446519524617996,0.6180438448566611,0.8435374149659864,0.6164383561643836,0.8592057761732852,0.8554621848739495,0.7974789915966387,0.7052489905787349,0.5033512064343163
2019_Waylon Francis_Columbus,Waylon Francis,28,"DF (FB, left)",Columbus,0.5509383378016086,0.5547826086956522,0.8060109289617486,0.6281833616298812,0.463743676222597,0.5425170068027211,0.7986301369863014,0.4891696750902527,0.22773109243697479,0.43529411764705883,0.24629878869448182,0.2479892761394102
2019_Tony Rocha_NYCFC,Tony Rocha,25,MF,NYCFC,0.5509383378016086,0.6608695652173913,0.8715846994535519,0.4830220713073005,0.8844856661045531,0.22874149659863946,0.45684931506849313,0.6191335740072202,0.33613445378151263,0.6932773109243697,0.24629878869448182,0.2479892761394102
2019_Harry Novillo_Montreal,Harry Novillo,26,FW-MF (WM),Montreal,0.4014745308310992,0.08434782608695653,0.1448087431693989,0.07809847198641766,0.2057335581787521,0.22874149659863946,0.7191780821917808,0.6904332129963899,0.9168067226890756,0.7974789915966387,0.9602960969044414,0.7426273458445041
2019_Maxime Chanot_NYCFC,Maxime Chanot,29,"DF (CB-FB, right)",NYCFC,0.925603217158177,0.871304347826087,0.6120218579234973,0.6027164685908319,0.8305227655986509,0.5391156462585034,0.21643835616438356,0.8953068592057761,0.09159663865546218,0.30084033613445377,0.24629878869448182,0.2479892761394102
2019_Sebastián Blanco_Portland,Sebastián Blanco,30,"FW-MF (AM, left)",Portland,0.8954423592493298,0.47739130434782606,0.3333333333333333,0.1731748726655348,0.12984822934232715,0.9285714285714286,0.9863013698630136,0.5424187725631769,0.984873949579832,0.9260504201680673,0.946164199192463,0.7707774798927614
2019_Kevin Molino_Minnesota,Kevin Molino,28,MF (AM),Minnesota,0.5509383378016086,0.5547826086956522,0.6734972677595629,0.07470288624787776,0.18718381112984822,0.9336734693877551,0.7006849315068493,0.5243682310469314,0.8907563025210085,0.788235294117647,0.9576043068640646,0.8364611260053619
2019_Miguel Ibarra_Minnesota,Miguel Ibarra,28,FW-MF (AM-WM),Minnesota,0.6695710455764075,0.2573913043478261,0.24316939890710382,0.5127334465195246,0.47807757166947723,0.22874149659863946,0.6691780821917809,0.3185920577617328,0.5554621848739496,0.6773109243697479,0.5672947510094213,0.5663538873994638
2019_Dillon Serna_Colorado,Dillon Serna,24,DF-MF,Colorado,0.4698391420911528,0.3060869565217391,0.6413934426229508,0.8073005093378608,0.2057335581787521,0.22874149659863946,0.9616438356164384,0.20487364620938628,0.5445378151260504,0.6932773109243697,0.24629878869448182,0.2479892761394102
2019_Johan Blomberg_Colorado,Johan Blomberg,31,MF,Colorado,0.14075067024128687,0.3060869565217391,0.9009562841530054,0.28098471986417656,0.16779089376053963,0.22874149659863946,0.8945205479452055,0.20487364620938628,0.5672268907563025,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Josef Martínez_Atlanta,Josef Martínez,25,FW,Atlanta,0.863941018766756,0.4339130434782609,0.1092896174863388,0.06451612903225806,0.521079258010118,0.7925170068027211,0.30273972602739724,0.6904332129963899,0.8630252100840337,0.9428571428571428,0.6608344549125168,0.9798927613941019
2019_Frédéric Brillant_D.C. United,Frédéric Brillant,33,"DF (CB, right)",D.C. United,0.9912868632707775,0.92,0.51775956284153,0.7487266553480475,0.663575042158516,0.5289115646258503,0.1917808219178082,0.7770758122743683,0.17394957983193277,0.3764705882352941,0.5013458950201884,0.5663538873994638
2019_Sebastian Anderson_Colorado,Sebastian Anderson,16,DF,Colorado,0.2432975871313673,0.3060869565217391,0.2260928961748634,0.5449915110356537,0.013490725126475547,0.22874149659863946,0.9376712328767123,0.20487364620938628,0.31512605042016806,0.1495798319327731,0.24629878869448182,0.8277479892761395
2019_Daniel Royer_NY Red Bulls,Daniel Royer,28,"FW-MF (AM-WM, left)",NY Red Bulls,0.925603217158177,0.5234782608695652,0.3469945355191257,0.5823429541595926,0.07419898819561552,0.592687074829932,0.6972602739726027,0.5243682310469314,0.6857142857142857,0.9042016806722689,0.8600269179004038,0.9061662198391421
2019_Luke Mulholland_Real Salt Lake,Luke Mulholland,30,MF (AM),Real Salt Lake,0.036193029490616625,0.03217391304347826,0.0389344262295082,0.9974533106960951,0.2554806070826307,0.22874149659863946,0.07876712328767123,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Nedum Onuoha_Real Salt Lake,Nedum Onuoha,32,"DF (CB, left)",Real Salt Lake,0.8009383378016086,0.7878260869565218,0.3005464480874317,0.8073005093378608,0.9190556492411467,0.47619047619047616,0.16164383561643836,0.8402527075812274,0.15630252100840336,0.1495798319327731,0.24629878869448182,0.5234584450402144
2019_Thomás Chacón_Minnesota,Thomás Chacón,18,MF,Minnesota,0.09584450402144772,0.03217391304347826,0.5642076502732241,0.02631578947368421,0.9603709949409781,0.22874149659863946,0.565068493150685,0.013537906137184115,0.5932773109243697,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Ignacio Piatti_Montreal,Ignacio Piatti,33,"FW-MF (AM, left)",Montreal,0.4014745308310992,0.03217391304347826,0.7342896174863388,0.41086587436332767,0.32377740303541314,0.22874149659863946,0.4726027397260274,0.04693140794223827,0.7857142857142857,0.8647058823529412,0.7052489905787349,0.8693029490616622
2019_Osvaldo Alonso_Minnesota,Osvaldo Alonso,33,MF (DM),Minnesota,0.8009383378016086,0.6069565217391304,0.7704918032786885,0.5059422750424448,0.9763912310286678,0.5867346938775511,0.2410958904109589,0.6768953068592057,0.5361344537815126,0.31176470588235294,0.24629878869448182,0.6005361930294906
2019_Adrien Perez_Los Angeles FC,Adrien Perez,23,FW,Los Angeles FC,0.4262734584450402,0.09478260869565218,0.3790983606557377,0.0831918505942275,0.11129848229342328,0.22874149659863946,0.9301369863013699,0.6723826714801444,0.692436974789916,0.1495798319327731,0.24629878869448182,0.9001340482573726
2019_Raúl Ruidíaz_Seattle,Raúl Ruidíaz,28,FW,Seattle,0.6695710455764075,0.18434782608695652,0.16256830601092895,0.14091680814940577,0.7445193929173693,0.7542517006802721,0.3684931506849315,0.6796028880866426,0.47394957983193275,0.8302521008403362,0.6608344549125168,0.9457104557640751
2019_Juan Pablo Torres_NYCFC,Juan Pablo Torres,19,MF,NYCFC,0.036193029490616625,,,,,,,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Rodney Wallace_Sporting KC,Rodney Wallace,30,"DF-MF (WM, left)",Sporting KC,0.036193029490616625,0.5547826086956522,0.0389344262295082,0.02631578947368421,0.9940978077571669,0.22874149659863946,0.07876712328767123,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Cole Bassett_Colorado,Cole Bassett,17,MF,Colorado,0.628686327077748,0.6,0.5532786885245902,0.12903225806451613,0.4451939291736931,0.6156462585034014,0.6616438356164384,0.4891696750902527,0.5621848739495798,0.7344537815126051,0.6164199192462988,0.7050938337801609
2019_Anthony Fontana_Philadelphia,Anthony Fontana,19,MF,Philadelphia,0.306970509383378,0.03217391304347826,0.9747267759562842,0.1570458404074703,0.9283305227655987,0.22874149659863946,0.07876712328767123,0.4223826714801444,0.7546218487394958,0.9529411764705882,0.24629878869448182,0.9698391420911529
2019_Michael Barrios_FC Dallas,Michael Barrios,27,"FW-MF (AM-WM, right)",FC Dallas,0.9524128686327078,0.10956521739130434,0.39344262295081966,0.45755517826825126,0.16188870151770657,0.5476190476190477,0.9561643835616438,0.12454873646209386,0.9394957983193277,0.9302521008403362,0.9636608344549125,0.7050938337801609
2019_Jordan Harvey_Los Angeles FC,Jordan Harvey,35,"DF (FB, left)",Los Angeles FC,0.8954423592493298,0.648695652173913,0.5368852459016393,0.7962648556876061,0.8701517706576728,0.22874149659863946,0.5863013698630137,0.036101083032490974,0.40336134453781514,0.5899159663865546,0.753028263795424,0.5234584450402144
2019_Brandt Bronico_Chicago,Brandt Bronico,23,MF,Chicago,0.863941018766756,0.6608695652173913,0.4562841530054645,0.22156196943972836,0.4957841483979764,0.22874149659863946,0.5794520547945206,0.37725631768953066,0.40336134453781514,0.6016806722689075,0.6608344549125168,0.5462466487935657
2019_Andre Shinyashiki_Colorado,Andre Shinyashiki,23,FW-MF,Colorado,0.925603217158177,0.2417391304347826,0.8743169398907104,0.9100169779286927,0.09021922428330523,0.8248299319727891,0.7328767123287672,0.6796028880866426,0.8571428571428571,0.8159663865546218,0.7671601615074024,0.8847184986595175
2019_Carlos Fierro_San Jose,Carlos Fierro,24,"FW-MF (WM, right)",San Jose,0.2761394101876676,0.9869565217391304,0.6161202185792349,0.02631578947368421,0.24283305227655985,0.22874149659863946,0.8671232876712329,0.08754512635379061,0.6487394957983194,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Lucas Venuto_Vancouver,Lucas Venuto,24,FW-MF,Vancouver,0.6695710455764075,0.10782608695652174,0.4030054644808743,0.07640067911714771,0.3296795952782462,0.5994897959183674,0.7164383561643836,0.6552346570397112,0.7075630252100841,0.4789915966386555,0.6164199192462988,0.7855227882037533
2019_Luis Felipe_San Jose,Luis Felipe,23,MF,San Jose,0.14075067024128687,0.5547826086956522,0.9911202185792349,0.02631578947368421,0.9131534569983136,0.22874149659863946,0.07876712328767123,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Keegan Rosenberry_Colorado,Keegan Rosenberry,25,"DF (FB, right)",Colorado,0.9912868632707775,0.7243478260869565,0.605191256830601,0.7317487266553481,0.5497470489038786,0.4574829931972789,0.6643835616438356,0.7030685920577617,0.5445378151260504,0.561344537815126,0.6379542395693136,0.5033512064343163
2019_Saphir Taïder_Montreal,Saphir Taïder,26,"MF (CM, left)",Montreal,0.9524128686327078,0.36,0.366120218579235,0.24787775891341257,0.5876897133220911,0.6462585034013606,0.7684931506849315,0.5830324909747292,0.880672268907563,0.8159663865546218,0.8600269179004038,0.8364611260053619
2019_Justin Portillo_Real Salt Lake,Justin Portillo,26,MF (DM),Real Salt Lake,0.18029490616621985,0.1991304347826087,0.16666666666666666,0.233446519524618,0.9629005059021922,0.22874149659863946,0.07876712328767123,0.7770758122743683,0.6428571428571429,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Auston Trusty_Philadelphia,Auston Trusty,20,"DF (CB, left)",Philadelphia,0.6695710455764075,0.6860869565217391,0.842896174863388,0.6859083191850595,0.554806070826307,0.6335034013605442,0.19315068493150686,0.3898916967509025,0.19243697478991598,0.1495798319327731,0.24629878869448182,0.5462466487935657
2019_Jacob Shaffelburg_Toronto FC,Jacob Shaffelburg,19,FW,Toronto FC,0.3746648793565684,0.21739130434782608,0.10655737704918032,0.7156196943972836,0.02866779089376054,0.22874149659863946,0.9917808219178083,0.546028880866426,0.7546218487394958,0.6403361344537815,0.7254374158815612,0.2479892761394102
2019_Nouhou Tolo_Seattle,Nouhou Tolo,21,"DF (FB, left)",Seattle,0.6695710455764075,0.7347826086956522,0.8852459016393442,0.8268251273344652,0.6323777403035413,0.6819727891156463,0.678082191780822,0.657942238267148,0.28907563025210087,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Sean Davis_NY Red Bulls,Sean Davis,25,MF (DM),NY Red Bulls,0.8954423592493298,0.7069565217391305,0.9344262295081968,0.6994906621392191,0.3296795952782462,0.6649659863945578,0.4520547945205479,0.8862815884476535,0.4865546218487395,0.41092436974789914,0.5242261103633916,0.2479892761394102
2019_Javier Pérez_Los Angeles FC,Javier Pérez,22,MF,Los Angeles FC,0.036193029490616625,,0.9965846994535519,0.02631578947368421,0.9865092748735245,0.22874149659863946,0.07876712328767123,,0.9941176470588236,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Sean Nealis_NY Red Bulls,Sean Nealis,22,DF,NY Red Bulls,0.3424932975871314,0.931304347826087,0.3510928961748634,0.931239388794567,0.43591905564924116,0.22874149659863946,0.07876712328767123,,0.07815126050420168,0.5436974789915966,0.24629878869448182,0.7426273458445041
2019_James Sands_NYCFC,James Sands,18,DF-MF,NYCFC,0.6072386058981233,0.7208695652173913,0.6263661202185792,0.7181663837011885,0.8625632377740303,0.22874149659863946,0.17328767123287672,0.8546931407942239,0.1411764705882353,0.43529411764705883,0.24629878869448182,0.2479892761394102
2019_Gary Mackay-Steven_NYCFC,Gary Mackay-Steven,28,MF (AM-WM),NYCFC,0.4262734584450402,0.28,0.9112021857923497,0.49151103565365023,0.3111298482293423,0.7874149659863946,0.8589041095890411,0.08754512635379061,0.7714285714285715,0.7344537815126051,0.7812920592193809,0.7050938337801609
2019_Renzo Zambrano_Portland,Renzo Zambrano,24,MF (DM),Portland,0.3746648793565684,0.4234782608695652,0.796448087431694,0.5950764006791172,0.9376053962900506,0.6862244897959183,0.3726027397260274,0.20487364620938628,0.346218487394958,0.41092436974789914,0.24629878869448182,0.2479892761394102
2019_Brek Shea_Atlanta,Brek Shea,28,"DF-FW-MF (AM-WM, left)",Atlanta,0.6072386058981233,0.8869565217391304,0.4733606557377049,0.45755517826825126,0.5084317032040472,0.22874149659863946,0.9205479452054794,0.3601083032490975,0.680672268907563,0.5436974789915966,0.6608344549125168,0.2479892761394102
2019_Kelyn Rowe_Real Salt Lake,Kelyn Rowe,27,FW-MF,Real Salt Lake,0.18029490616621985,0.3060869565217391,0.9009562841530054,0.5984719864176571,0.41989881956155145,0.9608843537414966,0.386986301369863,0.6191335740072202,0.15630252100840336,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Kelyn Rowe_Sporting KC,Kelyn Rowe,27,FW-MF,Sporting KC,0.4698391420911528,0.6765217391304348,0.519808743169399,0.400679117147708,0.1475548060708263,0.8639455782312925,0.773972602739726,0.33393501805054154,0.6134453781512605,0.7789915966386555,0.7254374158815612,0.2479892761394102
2019_Guram Kashia_San Jose,Guram Kashia,31,"DF (CB, right)",San Jose,0.6977211796246648,0.8017391304347826,0.7295081967213115,0.7079796264855688,0.8701517706576728,0.5068027210884354,0.07876712328767123,0.8700361010830325,0.16554621848739495,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Kellyn Acosta_Colorado,Kellyn Acosta,23,DF-MF (DM-FB),Colorado,0.925603217158177,0.3060869565217391,0.7144808743169399,0.5534804753820034,0.515177065767285,0.6615646258503401,0.4397260273972603,0.5063176895306859,0.5554621848739496,0.49159663865546216,0.5013458950201884,0.5837801608579088
2019_Will Bruin_Seattle,Will Bruin,29,FW,Seattle,0.3424932975871314,0.22869565217391305,0.09016393442622951,0.0831918505942275,0.275716694772344,0.22874149659863946,0.2547945205479452,0.20487364620938628,0.24369747899159663,0.8067226890756303,0.8438761776581427,0.9001340482573726
2019_Marcos López_San Jose,Marcos López,19,DF,San Jose,0.5844504021447721,0.9130434782608695,0.6475409836065574,0.34295415959252973,0.5084317032040472,0.5901360544217688,0.8438356164383561,0.5144404332129964,0.7126050420168067,0.5899159663865546,0.24629878869448182,0.2479892761394102
2019_Matías Vera_Houston,Matías Vera,23,MF,Houston,0.8954423592493298,0.42086956521739133,0.9316939890710383,0.6451612903225806,0.9654300168634065,0.4608843537414966,0.16027397260273973,0.8095667870036101,0.3588235294117647,0.3546218487394958,0.5013458950201884,0.2479892761394102
2019_Jon Erice_Vancouver,Jon Erice,32,MF (CM-DM),Vancouver,0.6474530831099196,0.6069565217391304,0.703551912568306,0.8293718166383701,0.8566610455311973,0.22874149659863946,0.2493150684931507,0.4223826714801444,0.3546218487394958,0.4680672268907563,0.5477792732166891,0.2479892761394102
2019_Fanendo Adi_FC Cincinnati,Fanendo Adi,28,FW,FC Cincinnati,0.4262734584450402,0.3443478260869565,0.1407103825136612,0.02631578947368421,0.2554806070826307,0.22874149659863946,0.2910958904109589,0.7463898916967509,0.5252100840336135,0.43529411764705883,0.24629878869448182,0.6554959785522788
2019_Ulises Segura_D.C. United,Ulises Segura,25,FW-MF,D.C. United,0.9745308310991957,0.2634782608695652,0.5956284153005464,0.601018675721562,0.3406408094435076,0.8112244897959183,0.7273972602739726,0.5731046931407943,0.5302521008403361,0.4680672268907563,0.6608344549125168,0.6816353887399463
2019_Grant Lillard_Chicago,Grant Lillard,23,DF,Chicago,0.18029490616621985,0.5547826086956522,0.930327868852459,0.7028862478777589,0.2942664418212479,0.22874149659863946,0.07876712328767123,,0.1361344537815126,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Lee Nguyen_Los Angeles FC,Lee Nguyen,32,FW-MF (CM),Los Angeles FC,0.6977211796246648,0.331304347826087,0.2930327868852459,0.5093378607809848,0.8701517706576728,0.967687074829932,0.273972602739726,0.5342960288808665,0.9705882352941176,0.8420168067226891,0.9306864064602961,0.2479892761394102
2019_Víctor Rodríguez_Seattle,Víctor Rodríguez,29,"FW-MF (AM-WM, left)",Seattle,0.5509383378016086,0.11739130434782609,0.35655737704918034,0.4617996604414261,0.2875210792580101,0.7738095238095238,0.863013698630137,0.11552346570397112,0.8957983193277311,0.9352941176470588,0.8694481830417228,0.6923592493297587
2019_Justin Dhillon_Seattle,Justin Dhillon,23,FW,Seattle,0.21179624664879357,0.38782608695652177,0.12431693989071038,0.5161290322580645,0.12984822934232715,0.22874149659863946,0.07876712328767123,0.08754512635379061,0.5672268907563025,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Perry Kitchen_LA Galaxy,Perry Kitchen,26,"DF-MF (DM, right)",LA Galaxy,0.306970509383378,0.9260869565217391,0.657103825136612,0.7640067911714771,0.8381112984822934,0.22874149659863946,0.3198630136986301,0.4223826714801444,0.4319327731092437,0.6932773109243697,0.24629878869448182,0.2479892761394102
2019_Danny Hoesen_San Jose,Danny Hoesen,28,FW,San Jose,0.8954423592493298,0.3060869565217391,0.21721311475409835,0.21052631578947367,0.209106239460371,0.7976190476190477,0.5780821917808219,0.10108303249097472,0.7983193277310925,0.6773109243697479,0.797442799461642,0.8364611260053619
2019_Kelvin Leerdam_Seattle,Kelvin Leerdam,28,"DF-MF (DM-FB, right)",Seattle,0.863941018766756,0.7791304347826087,0.6707650273224044,0.6129032258064516,0.48650927487352447,0.7517006802721088,0.6726027397260274,0.796028880866426,0.41680672268907565,0.4680672268907563,0.5895020188425303,0.7265415549597856
2019_Maikel van der Werff_FC Cincinnati,Maikel van der Werff,29,DF-MF (CB),FC Cincinnati,0.4014745308310992,0.8869565217391304,0.36475409836065575,0.8421052631578947,0.718381112984823,0.22874149659863946,0.07876712328767123,0.6191335740072202,0.1991596638655462,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Jimmy Medranda_Sporting KC,Jimmy Medranda,24,DF-MF,Sporting KC,0.3746648793565684,0.8617391304347826,0.48633879781420764,0.966044142614601,0.2327150084317032,0.9608843537414966,0.9787671232876712,0.825812274368231,0.8596638655462185,0.8747899159663866,0.9744279946164199,0.2479892761394102
2019_Brett Levis_Vancouver,Brett Levis,25,DF-MF,Vancouver,0.3424932975871314,0.5547826086956522,0.3592896174863388,0.9151103565365025,0.42411467116357504,0.22874149659863946,0.46986301369863015,0.05685920577617329,0.7285714285714285,0.6403361344537815,0.24629878869448182,0.2479892761394102
2019_Maximiliano Urruti_Montreal,Maximiliano Urruti,27,FW,Montreal,0.925603217158177,0.06782608695652174,0.662568306010929,0.32088285229202035,0.45446880269814505,0.576530612244898,0.48904109589041095,0.37364620938628157,0.6638655462184874,0.8647058823529412,0.851278600269179,0.6816353887399463
2019_Jefferson Savarino_Real Salt Lake,Jefferson Savarino,22,"FW-MF (AM, right)",Real Salt Lake,0.8324396782841823,0.06956521739130435,0.43989071038251365,0.24108658743633277,0.3490725126475548,0.7619047619047619,0.8547945205479452,0.6624548736462094,0.8369747899159664,0.8546218487394958,0.8149394347240915,0.8438337801608579
2019_Tomás Conechny_Portland,Tomás Conechny,20,FW,Portland,0.5180965147453083,0.6330434782608696,0.3292349726775956,0.17147707979626486,0.28161888701517707,0.8537414965986394,0.7520547945205479,0.13086642599277978,0.9058823529411765,0.9865546218487395,0.9784656796769852,0.7928954423592494
2019_Dominique Badji_FC Dallas,Dominique Badji,26,FW-MF,FC Dallas,0.8324396782841823,0.4721739130434783,0.16051912568306012,0.3616298811544992,0.4300168634064081,0.22874149659863946,0.5767123287671233,0.75,0.5974789915966386,0.6932773109243697,0.7254374158815612,0.8109919571045576
2019_Matthew Real_Philadelphia,Matthew Real,19,"DF (FB, left)",Philadelphia,0.14075067024128687,0.1991304347826087,0.657103825136612,0.9244482173174873,0.5362563237774031,0.22874149659863946,0.9787671232876712,0.013537906137184115,0.9747899159663865,0.9966386554621849,0.9973082099596231,0.2479892761394102
2019_Gustav Svensson_Seattle,Gustav Svensson,31,DF-MF (CB-DM),Seattle,0.6695710455764075,0.671304347826087,0.8128415300546448,0.9371816638370118,0.8440134907251264,0.6496598639455783,0.07876712328767123,0.3601083032490975,0.32521008403361346,0.39243697478991596,0.24629878869448182,0.2479892761394102
2019_Julio Cascante_Portland,Julio Cascante,25,DF,Portland,0.6695710455764075,0.82,0.3292349726775956,0.8896434634974533,0.8625632377740303,0.5357142857142857,0.21027397260273972,0.9494584837545126,0.1,0.33949579831932775,0.5672947510094213,0.2479892761394102
2019_Justin Meram_Columbus,Justin Meram,30,"FW-MF (AM-WM, left)",Columbus,0.3424932975871314,0.21739130434782608,0.17896174863387979,0.5449915110356537,0.18043844856661045,0.22874149659863946,0.6876712328767123,0.7545126353790613,0.5134453781512605,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Justin Meram_Atlanta,Justin Meram,30,"FW-MF (AM-WM, left)",Atlanta,0.628686327077748,0.6130434782608696,0.5806010928961749,0.9507640067911715,0.19898819561551434,0.7423469387755102,0.9493150684931507,0.45938628158844763,0.8848739495798319,0.561344537815126,0.24629878869448182,0.8176943699731903
